study_id,findings_token_count,has_findings,has_impression
3321,20,1,1
3321_aug_1,24,1,1
3321_aug_2,25,1,1
3321_aug_3,22,1,1
3321_aug_4,23,1,1
3321_aug_5,20,1,1
3321_aug_6,22,1,1
3322,16,1,1
3322_aug_1,18,1,1
3322_aug_2,20,1,1
3322_aug_3,19,1,1
3322_aug_4,17,1,1
3322_aug_5,19,1,1
3322_aug_6,18,1,1
3324,36,1,1
3324_aug_1,40,1,1
3324_aug_2,37,1,1
3324_aug_3,38,1,1
3324_aug_4,36,1,1
3324_aug_5,39,1,1
3324_aug_6,36,1,1
3325,7,1,1
3325_aug_1,7,1,1
3325_aug_2,7,1,1
3325_aug_3,7,1,1
3325_aug_4,9,1,1
3325_aug_5,10,1,1
3325_aug_6,9,1,1
3326,0,0,1
3326_aug_1,0,0,1
3326_aug_2,0,0,1
3326_aug_3,0,0,1
3326_aug_4,0,0,1
3326_aug_5,0,0,1
3326_aug_6,0,0,1
3328,0,0,1
3328_aug_1,0,0,1
3328_aug_2,0,0,1
3328_aug_3,0,0,1
3328_aug_4,0,0,1
3328_aug_5,0,0,1
3328_aug_6,0,0,1
3333,18,1,1
3333_aug_1,20,1,1
3333_aug_2,21,1,1
3333_aug_3,23,1,1
3333_aug_4,22,1,1
3333_aug_5,20,1,1
3333_aug_6,20,1,1
3334,0,0,1
3334_aug_1,0,0,1
3334_aug_2,0,0,1
3334_aug_3,0,0,1
3334_aug_4,0,0,1
3334_aug_5,0,0,1
3334_aug_6,0,0,1
3336,35,1,1
3336_aug_1,40,1,1
3336_aug_2,43,1,1
3336_aug_3,36,1,1
3336_aug_4,40,1,1
3336_aug_5,43,1,1
3336_aug_6,39,1,1
3338,0,0,1
3338_aug_1,0,0,1
3338_aug_2,0,0,1
3338_aug_3,0,0,1
3338_aug_4,0,0,1
3338_aug_5,0,0,1
3338_aug_6,0,0,1
3340,25,1,1
3340_aug_1,29,1,1
3340_aug_2,26,1,1
3340_aug_3,30,1,1
3340_aug_4,31,1,1
3340_aug_5,27,1,1
3340_aug_6,30,1,1
3341,14,1,1
3341_aug_1,17,1,1
3341_aug_2,15,1,1
3341_aug_3,18,1,1
3341_aug_4,19,1,1
3341_aug_5,17,1,1
3341_aug_6,15,1,1
3342,27,1,1
3342_aug_1,28,1,1
3342_aug_2,28,1,1
3342_aug_3,28,1,1
3342_aug_4,28,1,1
3342_aug_5,28,1,1
3342_aug_6,28,1,1
3345,22,1,1
3345_aug_1,25,1,1
3345_aug_2,25,1,1
3345_aug_3,23,1,1
3345_aug_4,25,1,1
3345_aug_5,25,1,1
3345_aug_6,25,1,1
3346,22,1,1
3346_aug_1,23,1,1
3346_aug_2,23,1,1
3346_aug_3,25,1,1
3346_aug_4,22,1,1
3346_aug_5,22,1,1
3346_aug_6,24,1,1
3347,34,1,1
3347_aug_1,34,1,1
3347_aug_2,41,1,1
3347_aug_3,41,1,1
3347_aug_4,41,1,1
3347_aug_5,38,1,1
3347_aug_6,35,1,1
3349,26,1,1
3349_aug_1,26,1,1
3349_aug_2,29,1,1
3349_aug_3,29,1,1
3349_aug_4,26,1,1
3349_aug_5,26,1,1
3349_aug_6,29,1,1
3352,19,1,1
3352_aug_1,19,1,1
3352_aug_2,21,1,1
3352_aug_3,19,1,1
3352_aug_4,24,1,1
3352_aug_5,19,1,1
3352_aug_6,24,1,1
3354,24,1,1
3354_aug_1,25,1,1
3354_aug_2,28,1,1
3354_aug_3,25,1,1
3354_aug_4,27,1,1
3354_aug_5,29,1,1
3354_aug_6,29,1,1
3355,18,1,1
3355_aug_1,19,1,1
3355_aug_2,23,1,1
3355_aug_3,22,1,1
3355_aug_4,18,1,1
3355_aug_5,20,1,1
3355_aug_6,18,1,1
3356,23,1,1
3356_aug_1,25,1,1
3356_aug_2,28,1,1
3356_aug_3,25,1,1
3356_aug_4,23,1,1
3356_aug_5,26,1,1
3356_aug_6,27,1,1
3358,0,0,1
3358_aug_1,0,0,1
3358_aug_2,0,0,1
3358_aug_3,0,0,1
3358_aug_4,0,0,1
3358_aug_5,0,0,1
3358_aug_6,0,0,1
3361,16,1,1
3361_aug_1,19,1,1
3361_aug_2,22,1,1
3361_aug_3,19,1,1
3361_aug_4,19,1,1
3361_aug_5,21,1,1
3361_aug_6,19,1,1
3362,17,1,1
3362_aug_1,18,1,1
3362_aug_2,19,1,1
3362_aug_3,17,1,1
3362_aug_4,21,1,1
3362_aug_5,19,1,1
3362_aug_6,23,1,1
3363,26,1,1
3363_aug_1,29,1,1
3363_aug_2,26,1,1
3363_aug_3,30,1,1
3363_aug_4,27,1,1
3363_aug_5,28,1,1
3363_aug_6,27,1,1
3365,13,1,1
3365_aug_1,15,1,1
3365_aug_2,17,1,1
3365_aug_3,17,1,1
3365_aug_4,21,1,1
3365_aug_5,16,1,1
3365_aug_6,15,1,1
3366,9,1,1
3366_aug_1,9,1,1
3366_aug_2,9,1,1
3366_aug_3,11,1,1
3366_aug_4,9,1,1
3366_aug_5,10,1,1
3366_aug_6,13,1,1
3368,38,1,0
3368_aug_1,43,1,0
3368_aug_2,45,1,0
3368_aug_3,41,1,0
3368_aug_4,42,1,0
3368_aug_5,42,1,0
3368_aug_6,41,1,0
3369,17,1,1
3369_aug_1,17,1,1
3369_aug_2,17,1,1
3369_aug_3,17,1,1
3369_aug_4,17,1,1
3369_aug_5,17,1,1
3369_aug_6,17,1,1
3370,15,1,1
3370_aug_1,16,1,1
3370_aug_2,16,1,1
3370_aug_3,16,1,1
3370_aug_4,15,1,1
3370_aug_5,16,1,1
3370_aug_6,15,1,1
3372,0,0,1
3372_aug_1,0,0,1
3372_aug_2,0,0,1
3372_aug_3,0,0,1
3372_aug_4,0,0,1
3372_aug_5,0,0,1
3372_aug_6,0,0,1
3373,13,1,1
3373_aug_1,16,1,1
3373_aug_2,17,1,1
3373_aug_3,15,1,1
3373_aug_4,21,1,1
3373_aug_5,15,1,1
3373_aug_6,17,1,1
3374,18,1,1
3374_aug_1,24,1,1
3374_aug_2,18,1,1
3374_aug_3,18,1,1
3374_aug_4,18,1,1
3374_aug_5,20,1,1
3374_aug_6,20,1,1
3375,17,1,1
3375_aug_1,19,1,1
3375_aug_2,18,1,1
3375_aug_3,19,1,1
3375_aug_4,20,1,1
3375_aug_5,23,1,1
3375_aug_6,23,1,1
3378,31,1,1
3378_aug_1,33,1,1
3378_aug_2,32,1,1
3378_aug_3,32,1,1
3378_aug_4,31,1,1
3378_aug_5,31,1,1
3378_aug_6,35,1,1
3379,15,1,1
3379_aug_1,18,1,1
3379_aug_2,19,1,1
3379_aug_3,18,1,1
3379_aug_4,16,1,1
3379_aug_5,17,1,1
3379_aug_6,18,1,1
3382,27,1,1
3382_aug_1,29,1,1
3382_aug_2,32,1,1
3382_aug_3,31,1,1
3382_aug_4,31,1,1
3382_aug_5,27,1,1
3382_aug_6,35,1,1
3384,6,1,1
3384_aug_1,9,1,1
3384_aug_2,12,1,1
3384_aug_3,6,1,1
3384_aug_4,10,1,1
3384_aug_5,8,1,1
3384_aug_6,8,1,1
3386,20,1,1
3386_aug_1,24,1,1
3386_aug_2,21,1,1
3386_aug_3,24,1,1
3386_aug_4,22,1,1
3386_aug_5,26,1,1
3386_aug_6,25,1,1
3387,33,1,1
3387_aug_1,37,1,1
3387_aug_2,33,1,1
3387_aug_3,41,1,1
3387_aug_4,37,1,1
3387_aug_5,36,1,1
3387_aug_6,38,1,1
3388,25,1,1
3388_aug_1,28,1,1
3388_aug_2,27,1,1
3388_aug_3,26,1,1
3388_aug_4,28,1,1
3388_aug_5,29,1,1
3388_aug_6,27,1,1
3389,9,1,1
3389_aug_1,11,1,1
3389_aug_2,10,1,1
3389_aug_3,9,1,1
3389_aug_4,10,1,1
3389_aug_5,11,1,1
3389_aug_6,11,1,1
3390,13,1,1
3390_aug_1,15,1,1
3390_aug_2,15,1,1
3390_aug_3,16,1,1
3390_aug_4,18,1,1
3390_aug_5,16,1,1
3390_aug_6,15,1,1
3394,10,1,1
3394_aug_1,10,1,1
3394_aug_2,10,1,1
3394_aug_3,13,1,1
3394_aug_4,13,1,1
3394_aug_5,10,1,1
3394_aug_6,10,1,1
3395,0,0,1
3395_aug_1,0,0,1
3395_aug_2,0,0,1
3395_aug_3,0,0,1
3395_aug_4,0,0,1
3395_aug_5,0,0,1
3395_aug_6,0,0,1
3396,0,0,1
3396_aug_1,0,0,1
3396_aug_2,0,0,1
3396_aug_3,0,0,1
3396_aug_4,0,0,1
3396_aug_5,0,0,1
3396_aug_6,0,0,1
3400,24,1,1
3400_aug_1,29,1,1
3400_aug_2,32,1,1
3400_aug_3,25,1,1
3400_aug_4,29,1,1
3400_aug_5,29,1,1
3400_aug_6,28,1,1
3401,26,1,1
3401_aug_1,27,1,1
3401_aug_2,26,1,1
3401_aug_3,26,1,1
3401_aug_4,29,1,1
3401_aug_5,28,1,1
3401_aug_6,27,1,1
3402,23,1,1
3402_aug_1,26,1,1
3402_aug_2,25,1,1
3402_aug_3,28,1,1
3402_aug_4,30,1,1
3402_aug_5,27,1,1
3402_aug_6,28,1,1
3403,17,1,1
3403_aug_1,19,1,1
3403_aug_2,20,1,1
3403_aug_3,20,1,1
3403_aug_4,18,1,1
3403_aug_5,18,1,1
3403_aug_6,18,1,1
3404,11,1,1
3404_aug_1,13,1,1
3404_aug_2,11,1,1
3404_aug_3,12,1,1
3404_aug_4,15,1,1
3404_aug_5,11,1,1
3404_aug_6,13,1,1
3405,18,1,1
3405_aug_1,21,1,1
3405_aug_2,22,1,1
3405_aug_3,20,1,1
3405_aug_4,22,1,1
3405_aug_5,24,1,1
3405_aug_6,21,1,1
3406,23,1,1
3406_aug_1,24,1,1
3406_aug_2,27,1,1
3406_aug_3,24,1,1
3406_aug_4,26,1,1
3406_aug_5,24,1,1
3406_aug_6,28,1,1
3407,22,1,1
3407_aug_1,24,1,1
3407_aug_2,23,1,1
3407_aug_3,24,1,1
3407_aug_4,23,1,1
3407_aug_5,22,1,1
3407_aug_6,25,1,1
3411,32,1,1
3411_aug_1,36,1,1
3411_aug_2,34,1,1
3411_aug_3,37,1,1
3411_aug_4,38,1,1
3411_aug_5,37,1,1
3411_aug_6,36,1,1
3413,13,1,1
3413_aug_1,14,1,1
3413_aug_2,15,1,1
3413_aug_3,17,1,1
3413_aug_4,17,1,1
3413_aug_5,16,1,1
3413_aug_6,15,1,1
3414,25,1,1
3414_aug_1,28,1,1
3414_aug_2,28,1,1
3414_aug_3,27,1,1
3414_aug_4,25,1,1
3414_aug_5,27,1,1
3414_aug_6,27,1,1
3415,30,1,1
3415_aug_1,33,1,1
3415_aug_2,31,1,1
3415_aug_3,32,1,1
3415_aug_4,37,1,1
3415_aug_5,37,1,1
3415_aug_6,34,1,1
3416,33,1,1
3416_aug_1,40,1,1
3416_aug_2,36,1,1
3416_aug_3,37,1,1
3416_aug_4,36,1,1
3416_aug_5,36,1,1
3416_aug_6,35,1,1
3417,29,1,1
3417_aug_1,32,1,1
3417_aug_2,34,1,1
3417_aug_3,36,1,1
3417_aug_4,39,1,1
3417_aug_5,31,1,1
3417_aug_6,34,1,1
3418,22,1,1
3418_aug_1,26,1,1
3418_aug_2,26,1,1
3418_aug_3,22,1,1
3418_aug_4,26,1,1
3418_aug_5,24,1,1
3418_aug_6,25,1,1
3419,0,0,1
3419_aug_1,0,0,1
3419_aug_2,0,0,1
3419_aug_3,0,0,1
3419_aug_4,0,0,1
3419_aug_5,0,0,1
3419_aug_6,0,0,1
3420,10,1,1
3420_aug_1,13,1,1
3420_aug_2,13,1,1
3420_aug_3,15,1,1
3420_aug_4,12,1,1
3420_aug_5,14,1,1
3420_aug_6,12,1,1
3421,29,1,1
3421_aug_1,34,1,1
3421_aug_2,32,1,1
3421_aug_3,29,1,1
3421_aug_4,35,1,1
3421_aug_5,33,1,1
3421_aug_6,31,1,1
3422,14,1,1
3422_aug_1,15,1,1
3422_aug_2,22,1,1
3422_aug_3,18,1,1
3422_aug_4,18,1,1
3422_aug_5,17,1,1
3422_aug_6,21,1,1
3423,17,1,1
3423_aug_1,19,1,1
3423_aug_2,23,1,1
3423_aug_3,20,1,1
3423_aug_4,19,1,1
3423_aug_5,21,1,1
3423_aug_6,22,1,1
3424,37,1,1
3424_aug_1,51,1,1
3424_aug_2,41,1,1
3424_aug_3,42,1,1
3424_aug_4,46,1,1
3424_aug_5,43,1,1
3424_aug_6,41,1,1
3427,20,1,1
3427_aug_1,22,1,1
3427_aug_2,29,1,1
3427_aug_3,24,1,1
3427_aug_4,24,1,1
3427_aug_5,28,1,1
3427_aug_6,22,1,1
3431,14,1,1
3431_aug_1,14,1,1
3431_aug_2,14,1,1
3431_aug_3,14,1,1
3431_aug_4,16,1,1
3431_aug_5,16,1,1
3431_aug_6,15,1,1
3435,0,0,1
3435_aug_1,0,0,1
3435_aug_2,0,0,1
3435_aug_3,0,0,1
3435_aug_4,0,0,1
3435_aug_5,0,0,1
3435_aug_6,0,0,1
3437,28,1,1
3437_aug_1,32,1,1
3437_aug_2,31,1,1
3437_aug_3,29,1,1
3437_aug_4,32,1,1
3437_aug_5,31,1,1
3437_aug_6,29,1,1
3438,16,1,1
3438_aug_1,18,1,1
3438_aug_2,16,1,1
3438_aug_3,22,1,1
3438_aug_4,21,1,1
3438_aug_5,19,1,1
3438_aug_6,21,1,1
3439,9,1,1
3439_aug_1,12,1,1
3439_aug_2,11,1,1
3439_aug_3,10,1,1
3439_aug_4,11,1,1
3439_aug_5,11,1,1
3439_aug_6,13,1,1
3440,27,1,1
3440_aug_1,30,1,1
3440_aug_2,29,1,1
3440_aug_3,28,1,1
3440_aug_4,32,1,1
3440_aug_5,29,1,1
3440_aug_6,31,1,1
3441,19,1,1
3441_aug_1,21,1,1
3441_aug_2,21,1,1
3441_aug_3,21,1,1
3441_aug_4,22,1,1
3441_aug_5,21,1,1
3441_aug_6,22,1,1
3442,14,1,1
3442_aug_1,14,1,1
3442_aug_2,16,1,1
3442_aug_3,20,1,1
3442_aug_4,15,1,1
3442_aug_5,14,1,1
3442_aug_6,15,1,1
3443,0,0,1
3443_aug_1,0,0,1
3443_aug_2,0,0,1
3443_aug_3,0,0,1
3443_aug_4,0,0,1
3443_aug_5,0,0,1
3443_aug_6,0,0,1
3446,11,1,1
3446_aug_1,11,1,1
3446_aug_2,14,1,1
3446_aug_3,15,1,1
3446_aug_4,14,1,1
3446_aug_5,15,1,1
3446_aug_6,12,1,1
3451,19,1,1
3451_aug_1,19,1,1
3451_aug_2,19,1,1
3451_aug_3,21,1,1
3451_aug_4,19,1,1
3451_aug_5,21,1,1
3451_aug_6,22,1,1
3454,0,0,1
3454_aug_1,0,0,1
3454_aug_2,0,0,1
3454_aug_3,0,0,1
3454_aug_4,0,0,1
3454_aug_5,0,0,1
3454_aug_6,0,0,1
3455,22,1,1
3455_aug_1,23,1,1
3455_aug_2,25,1,1
3455_aug_3,25,1,1
3455_aug_4,25,1,1
3455_aug_5,22,1,1
3455_aug_6,26,1,1
3457,0,0,1
3457_aug_1,0,0,1
3457_aug_2,0,0,1
3457_aug_3,0,0,1
3457_aug_4,0,0,1
3457_aug_5,0,0,1
3457_aug_6,0,0,1
3458,11,1,1
3458_aug_1,11,1,1
3458_aug_2,14,1,1
3458_aug_3,11,1,1
3458_aug_4,16,1,1
3458_aug_5,11,1,1
3458_aug_6,15,1,1
3460,10,1,1
3460_aug_1,11,1,1
3460_aug_2,11,1,1
3460_aug_3,13,1,1
3460_aug_4,13,1,1
3460_aug_5,10,1,1
3460_aug_6,10,1,1
3465,11,1,1
3465_aug_1,14,1,1
3465_aug_2,11,1,1
3465_aug_3,14,1,1
3465_aug_4,14,1,1
3465_aug_5,14,1,1
3465_aug_6,11,1,1
3466,20,1,1
3466_aug_1,25,1,1
3466_aug_2,21,1,1
3466_aug_3,22,1,1
3466_aug_4,23,1,1
3466_aug_5,23,1,1
3466_aug_6,23,1,1
3467,14,1,1
3467_aug_1,17,1,1
3467_aug_2,22,1,1
3467_aug_3,21,1,1
3467_aug_4,21,1,1
3467_aug_5,17,1,1
3467_aug_6,15,1,1
3468,31,1,1
3468_aug_1,33,1,1
3468_aug_2,35,1,1
3468_aug_3,35,1,1
3468_aug_4,35,1,1
3468_aug_5,35,1,1
3468_aug_6,35,1,1
3469,28,1,1
3469_aug_1,33,1,1
3469_aug_2,30,1,1
3469_aug_3,30,1,1
3469_aug_4,32,1,1
3469_aug_5,33,1,1
3469_aug_6,30,1,1
3471,40,1,1
3471_aug_1,46,1,1
3471_aug_2,41,1,1
3471_aug_3,41,1,1
3471_aug_4,42,1,1
3471_aug_5,45,1,1
3471_aug_6,41,1,1
3472,19,1,1
3472_aug_1,19,1,1
3472_aug_2,19,1,1
3472_aug_3,19,1,1
3472_aug_4,25,1,1
3472_aug_5,19,1,1
3472_aug_6,24,1,1
3473,23,1,1
3473_aug_1,26,1,1
3473_aug_2,32,1,1
3473_aug_3,27,1,1
3473_aug_4,25,1,1
3473_aug_5,27,1,1
3473_aug_6,26,1,1
3475,11,1,1
3475_aug_1,13,1,1
3475_aug_2,13,1,1
3475_aug_3,18,1,1
3475_aug_4,13,1,1
3475_aug_5,15,1,1
3475_aug_6,17,1,1
3477,11,1,1
3477_aug_1,13,1,1
3477_aug_2,11,1,1
3477_aug_3,15,1,1
3477_aug_4,12,1,1
3477_aug_5,12,1,1
3477_aug_6,12,1,1
3479,24,1,1
3479_aug_1,24,1,1
3479_aug_2,26,1,1
3479_aug_3,26,1,1
3479_aug_4,26,1,1
3479_aug_5,24,1,1
3479_aug_6,24,1,1
3483,18,1,1
3483_aug_1,20,1,1
3483_aug_2,22,1,1
3483_aug_3,22,1,1
3483_aug_4,23,1,1
3483_aug_5,21,1,1
3483_aug_6,25,1,1
3485,29,1,1
3485_aug_1,32,1,1
3485_aug_2,32,1,1
3485_aug_3,34,1,1
3485_aug_4,30,1,1
3485_aug_5,35,1,1
3485_aug_6,37,1,1
3486,18,1,1
3486_aug_1,20,1,1
3486_aug_2,22,1,1
3486_aug_3,20,1,1
3486_aug_4,20,1,1
3486_aug_5,19,1,1
3486_aug_6,22,1,1
3487,14,1,1
3487_aug_1,16,1,1
3487_aug_2,17,1,1
3487_aug_3,17,1,1
3487_aug_4,18,1,1
3487_aug_5,15,1,1
3487_aug_6,14,1,1
3488,15,1,1
3488_aug_1,17,1,1
3488_aug_2,17,1,1
3488_aug_3,15,1,1
3488_aug_4,15,1,1
3488_aug_5,18,1,1
3488_aug_6,17,1,1
3490,0,0,1
3490_aug_1,0,0,1
3490_aug_2,0,0,1
3490_aug_3,0,0,1
3490_aug_4,0,0,1
3490_aug_5,0,0,1
3490_aug_6,0,0,1
3491,31,1,1
3491_aug_1,31,1,1
3491_aug_2,33,1,1
3491_aug_3,32,1,1
3491_aug_4,34,1,1
3491_aug_5,32,1,1
3491_aug_6,32,1,1
3494,22,1,1
3494_aug_1,29,1,1
3494_aug_2,23,1,1
3494_aug_3,28,1,1
3494_aug_4,29,1,1
3494_aug_5,26,1,1
3494_aug_6,28,1,1
3495,25,1,1
3495_aug_1,25,1,1
3495_aug_2,30,1,1
3495_aug_3,28,1,1
3495_aug_4,27,1,1
3495_aug_5,25,1,1
3495_aug_6,26,1,1
3499,0,0,1
3499_aug_1,0,0,1
3499_aug_2,0,0,1
3499_aug_3,0,0,1
3499_aug_4,0,0,1
3499_aug_5,0,0,1
3499_aug_6,0,0,1
3501,21,1,1
3501_aug_1,24,1,1
3501_aug_2,22,1,1
3501_aug_3,27,1,1
3501_aug_4,26,1,1
3501_aug_5,21,1,1
3501_aug_6,26,1,1
3503,30,1,1
3503_aug_1,42,1,1
3503_aug_2,38,1,1
3503_aug_3,39,1,1
3503_aug_4,43,1,1
3503_aug_5,35,1,1
3503_aug_6,42,1,1
3504,20,1,1
3504_aug_1,21,1,1
3504_aug_2,23,1,1
3504_aug_3,22,1,1
3504_aug_4,27,1,1
3504_aug_5,27,1,1
3504_aug_6,26,1,1
3505,5,1,1
3505_aug_1,5,1,1
3505_aug_2,5,1,1
3505_aug_3,11,1,1
3505_aug_4,7,1,1
3505_aug_5,5,1,1
3505_aug_6,5,1,1
3506,9,1,1
3506_aug_1,11,1,1
3506_aug_2,9,1,1
3506_aug_3,9,1,1
3506_aug_4,11,1,1
3506_aug_5,9,1,1
3506_aug_6,10,1,1
3508,30,1,1
3508_aug_1,32,1,1
3508_aug_2,32,1,1
3508_aug_3,35,1,1
3508_aug_4,34,1,1
3508_aug_5,31,1,1
3508_aug_6,32,1,1
3509,28,1,1
3509_aug_1,31,1,1
3509_aug_2,35,1,1
3509_aug_3,33,1,1
3509_aug_4,30,1,1
3509_aug_5,31,1,1
3509_aug_6,35,1,1
3510,0,0,1
3510_aug_1,0,0,1
3510_aug_2,0,0,1
3510_aug_3,0,0,1
3510_aug_4,0,0,1
3510_aug_5,0,0,1
3510_aug_6,0,0,1
3512,10,1,1
3512_aug_1,10,1,1
3512_aug_2,10,1,1
3512_aug_3,13,1,1
3512_aug_4,10,1,1
3512_aug_5,10,1,1
3512_aug_6,12,1,1
3513,28,1,1
3513_aug_1,32,1,1
3513_aug_2,29,1,1
3513_aug_3,34,1,1
3513_aug_4,37,1,1
3513_aug_5,32,1,1
3513_aug_6,30,1,1
3514,27,1,1
3514_aug_1,30,1,1
3514_aug_2,30,1,1
3514_aug_3,31,1,1
3514_aug_4,32,1,1
3514_aug_5,34,1,1
3514_aug_6,30,1,1
3515,14,1,1
3515_aug_1,14,1,1
3515_aug_2,17,1,1
3515_aug_3,19,1,1
3515_aug_4,14,1,1
3515_aug_5,17,1,1
3515_aug_6,16,1,1
3519,24,1,1
3519_aug_1,25,1,1
3519_aug_2,25,1,1
3519_aug_3,25,1,1
3519_aug_4,24,1,1
3519_aug_5,25,1,1
3519_aug_6,24,1,1
3520,28,1,1
3520_aug_1,30,1,1
3520_aug_2,32,1,1
3520_aug_3,32,1,1
3520_aug_4,30,1,1
3520_aug_5,34,1,1
3520_aug_6,33,1,1
3521,28,1,1
3521_aug_1,32,1,1
3521_aug_2,33,1,1
3521_aug_3,31,1,1
3521_aug_4,31,1,1
3521_aug_5,34,1,1
3521_aug_6,32,1,1
3522,14,1,1
3522_aug_1,16,1,1
3522_aug_2,15,1,1
3522_aug_3,16,1,1
3522_aug_4,15,1,1
3522_aug_5,15,1,1
3522_aug_6,17,1,1
3523,26,1,1
3523_aug_1,27,1,1
3523_aug_2,28,1,1
3523_aug_3,26,1,1
3523_aug_4,26,1,1
3523_aug_5,31,1,1
3523_aug_6,27,1,1
3524,15,1,1
3524_aug_1,16,1,1
3524_aug_2,16,1,1
3524_aug_3,17,1,1
3524_aug_4,16,1,1
3524_aug_5,16,1,1
3524_aug_6,18,1,1
3525,28,1,1
3525_aug_1,29,1,1
3525_aug_2,30,1,1
3525_aug_3,29,1,1
3525_aug_4,32,1,1
3525_aug_5,35,1,1
3525_aug_6,31,1,1
3528,7,1,1
3528_aug_1,10,1,1
3528_aug_2,7,1,1
3528_aug_3,8,1,1
3528_aug_4,8,1,1
3528_aug_5,12,1,1
3528_aug_6,10,1,1
3530,0,0,1
3530_aug_1,0,0,1
3530_aug_2,0,0,1
3530_aug_3,0,0,1
3530_aug_4,0,0,1
3530_aug_5,0,0,1
3530_aug_6,0,0,1
3531,20,1,1
3531_aug_1,23,1,1
3531_aug_2,30,1,1
3531_aug_3,23,1,1
3531_aug_4,27,1,1
3531_aug_5,24,1,1
3531_aug_6,23,1,1
3532,9,1,1
3532_aug_1,10,1,1
3532_aug_2,9,1,1
3532_aug_3,11,1,1
3532_aug_4,12,1,1
3532_aug_5,11,1,1
3532_aug_6,9,1,1
3533,22,1,1
3533_aug_1,23,1,1
3533_aug_2,23,1,1
3533_aug_3,22,1,1
3533_aug_4,23,1,1
3533_aug_5,29,1,1
3533_aug_6,25,1,1
3534,27,1,1
3534_aug_1,31,1,1
3534_aug_2,30,1,1
3534_aug_3,29,1,1
3534_aug_4,30,1,1
3534_aug_5,31,1,1
3534_aug_6,29,1,1
3535,11,1,1
3535_aug_1,16,1,1
3535_aug_2,15,1,1
3535_aug_3,11,1,1
3535_aug_4,19,1,1
3535_aug_5,22,1,1
3535_aug_6,11,1,1
3536,36,1,1
3536_aug_1,37,1,1
3536_aug_2,40,1,1
3536_aug_3,44,1,1
3536_aug_4,37,1,1
3536_aug_5,39,1,1
3536_aug_6,39,1,1
3537,9,1,1
3537_aug_1,9,1,1
3537_aug_2,9,1,1
3537_aug_3,13,1,1
3537_aug_4,12,1,1
3537_aug_5,12,1,1
3537_aug_6,11,1,1
3538,0,0,1
3538_aug_1,0,0,1
3538_aug_2,0,0,1
3538_aug_3,0,0,1
3538_aug_4,0,0,1
3538_aug_5,0,0,1
3538_aug_6,0,0,1
3540,12,1,1
3540_aug_1,15,1,1
3540_aug_2,15,1,1
3540_aug_3,13,1,1
3540_aug_4,13,1,1
3540_aug_5,16,1,1
3540_aug_6,14,1,1
3541,22,1,1
3541_aug_1,25,1,1
3541_aug_2,26,1,1
3541_aug_3,26,1,1
3541_aug_4,25,1,1
3541_aug_5,28,1,1
3541_aug_6,26,1,1
3542,28,1,1
3542_aug_1,31,1,1
3542_aug_2,33,1,1
3542_aug_3,30,1,1
3542_aug_4,29,1,1
3542_aug_5,32,1,1
3542_aug_6,33,1,1
3543,25,1,1
3543_aug_1,29,1,1
3543_aug_2,27,1,1
3543_aug_3,27,1,1
3543_aug_4,28,1,1
3543_aug_5,25,1,1
3543_aug_6,28,1,1
3545,28,1,1
3545_aug_1,30,1,1
3545_aug_2,31,1,1
3545_aug_3,28,1,1
3545_aug_4,29,1,1
3545_aug_5,33,1,1
3545_aug_6,30,1,1
3546,14,1,1
3546_aug_1,17,1,1
3546_aug_2,16,1,1
3546_aug_3,15,1,1
3546_aug_4,16,1,1
3546_aug_5,15,1,1
3546_aug_6,18,1,1
3547,18,1,1
3547_aug_1,23,1,1
3547_aug_2,25,1,1
3547_aug_3,21,1,1
3547_aug_4,24,1,1
3547_aug_5,19,1,1
3547_aug_6,20,1,1
3548,22,1,1
3548_aug_1,25,1,1
3548_aug_2,27,1,1
3548_aug_3,28,1,1
3548_aug_4,26,1,1
3548_aug_5,28,1,1
3548_aug_6,27,1,1
3549,22,1,1
3549_aug_1,24,1,1
3549_aug_2,23,1,1
3549_aug_3,23,1,1
3549_aug_4,23,1,1
3549_aug_5,23,1,1
3549_aug_6,24,1,1
3550,25,1,1
3550_aug_1,30,1,1
3550_aug_2,29,1,1
3550_aug_3,33,1,1
3550_aug_4,30,1,1
3550_aug_5,32,1,1
3550_aug_6,33,1,1
3551,30,1,1
3551_aug_1,36,1,1
3551_aug_2,31,1,1
3551_aug_3,32,1,1
3551_aug_4,33,1,1
3551_aug_5,30,1,1
3551_aug_6,35,1,1
3552,23,1,1
3552_aug_1,26,1,1
3552_aug_2,26,1,1
3552_aug_3,25,1,1
3552_aug_4,26,1,1
3552_aug_5,26,1,1
3552_aug_6,28,1,1
3553,0,0,1
3553_aug_1,0,0,1
3553_aug_2,0,0,1
3553_aug_3,0,0,1
3553_aug_4,0,0,1
3553_aug_5,0,0,1
3553_aug_6,0,0,1
3555,16,1,1
3555_aug_1,18,1,1
3555_aug_2,18,1,1
3555_aug_3,18,1,1
3555_aug_4,17,1,1
3555_aug_5,19,1,1
3555_aug_6,18,1,1
3556,17,1,1
3556_aug_1,19,1,1
3556_aug_2,20,1,1
3556_aug_3,20,1,1
3556_aug_4,20,1,1
3556_aug_5,24,1,1
3556_aug_6,20,1,1
3559,28,1,1
3559_aug_1,29,1,1
3559_aug_2,29,1,1
3559_aug_3,29,1,1
3559_aug_4,31,1,1
3559_aug_5,29,1,1
3559_aug_6,31,1,1
3560,6,1,1
3560_aug_1,9,1,1
